star_rating	review_body
1.0	I consider myself a &#34;coffee connoisseur&#34; drinking an average of one gallon daily for thirty years and I have tried virtually every major, minor and locally brewed beans and the various blends within each.  Folgers is capable of making a very good roast, namely the Gourmet Supreme, Black Silk and 100% Columbian are all well balanced, without bitterness and with a pleasant after taste.  However, this blend is a very ordinary, mediocre roast with weak flavor, bitter undertones and a slightly dirty aftertaste. This, along with the Breakfast blend, are barely worthy of considering given their finer blends are the same price. That said, I consider the Gourmet Supreme Dark roast and the beautifully smooth bold Black Silk blend to be the best off the shelve coffees available, with Maxwell House among the very worst. Many specialty brew houses, such as the watery Dunkin Donuts coffee, I find to have a burned, overcooked weak flavor with poor aromatics and poor flavor. Aroma Joe's is an exception with a full bodied brew.  I feel it fair to inform that I use a Bun coffee maker which brews very fast (full pot in under 3 minutes), with pre-heated water tank that maintains at 200 degrees  (considered the perfect temp for getting the best out of the bean and always with a completely full filter of coffee for maximum strength and flavor.  A slower cold brew unit such as most every other machine (I believe Cuisinart makes a unit that has a water tank pre-heated to 180 degrees which does not extract the finest undertones, but does much better than 20 dollar Mr. Coffee) and can be a bit bitter depending on the bean) will offer a different flavor that does not extract the fine undertones that make a good coffee stand out nor a bad coffee quite so bad.<br /><br /> I cannot recommend this blend of Folgers when they cook infinitely better coffee at the same cost, try the Colombian, Black Silk or the gourmet supreme.<br /><br /> This is THE highest price I have EVER seen for this coffee, Insane really.  It sells in the markets for around 8 dollars and I very often purchase it a Rite-Aid pharmacy at a cost of 8.99 and buy one get one free with a Rite-Aid member card.  Other times it will be two for 14.00 or some such.  I am in awe at the price of food products on Amazon.  For example a 4 lb. container of domino sugar for TWELVE DOLLARS!!!.  Seriously??? even at my local convenience store it is only 4.49!!!  And that is a pricey store...Amazon needs to work on this to make it a viable option.  If the price on food and household staples were reasonably close to store prices, I would purchase all non perishables from them..  It sells in the markets for around 8 dollars and I very often purchase it a Rite-Aid pharmacy at a cost of 8.99 and buy one get one free with a Rite-Aid member card.  Other times it will be two for 14.00 or some such.  I am in awe at the price of food products on Amazon.  For example a 4 lb. container of domino sugar for TWELVE DOLLARS!!!.  Seriously??? even at my local convenience store it is only 4.49!!!  And that is a pricey store...Amazon needs to work on this to make it a viable option.  If the price on food and household staples were reasonably close to store prices, I would purchase all non perishables from them.
1.0	I accidentally ordered this extra bold coffee when I meant to order Newman's Own Special Blend Decaf. The decaf is so much better to me. I'm not sure why they are so different. They are both called Special Blend. The Decaf is Medium roast. Just be careful which ever one you like because they look so closely the same But taste a lot different.
1.0	Headline says 8 Oz x 2 but product description says 4oz
1.0	"It has been a while since I have had a piece of juicy fruit gum. I bought some today and got a big suprise! They have totally changed the gum! The gum is now colored bright yellow, the texture is much softer and the wonderful sweet taste that it used to have is gone! On the package it says \\""NOW LONGER LASTING\\"". To which I say... \\""Who would want a gum that tastes this bad to last longer?\\"" I am very disapointed with Wrigleys. Why can't at least one thing from our childhood stay the same? Is it so much to ask? I tasted one piece... and threw the rest of the pack away..."
1.0	Micro pack is just that. Micro, is much much smaller than the image makes it out to be
1.0	The coffee isn't bad, but for the price, it isn't worth it. I buy a lot better tasting coffee at Walmart. And it's a lot cheaper. Walmart has one that is called Viennese that is wonderful. Try it, you won't be disappointed with it and it won't cost you an arm and a leg.
1.0	Ok... the coffee is great. I drink it every day.<br />But $24 for 1 pack of 48 pads is crazy. Someone makes gold out of this pads. In Holland they cost $6.20 a pack.<br />This is 4x as much.
1.0	I did not know this was &#34;pickled&#34;.  I  tried everything to remove the flavor of pickles but had no success.  There is nothing on the label about what it is packed in and nothing about whether they are ready to eat or need to be cooked.  I found them not ready to eat as the peels could not be chewed.  Also they can not be put into any kind of hot dishes.  Only good for salads.  The product may be OK if you like pickled type salads but since I ordered it for hot dishes and there is no decent label, I must give it one star.<br />I am going to have to throw them out.
1.0	"When so many reviews are over-the-top about vanilla beans... doesn't it make you question the integrity of the reviews? To be frank, they are all from one source: JR Mushrooms and Specialties.<br /><br />If you buy from this company, you'll receive a pile of mediocre or rancid beans. And technically, you can't return them, though if you contact Amazon they might let you.<br /><br />One. HUGE. Scam.<br /><br />Stay away from these rancid \\""vanilla beans\\"", DO NOT LISTEN TO THE FAKE REVIEWS, find quality elsewhere."
1.0	These taste like ashtrays. They are horrible. I love most of Trader Joe's pumpkin spice stuff, but these were disgusting.
1.0	Plant your money, at least you will have something green coming out of the ground.  12 seeds, two tiny tiny pots, weeks of care, and so far no germination at all.  Not real pleased,
1.0	Picture putting dried up peas with no seasoning in your mouth.  These taste like putting powder in your mouth.  Nothing.  I should have known because they had no sodium.  No sodium usually means no taste and these are right on with no taste.
1.0	Whoever thought lemon flavored fiber one bars would taste good was clearly missing a few screws. These things taste horrible, I simply cannot stand them.
