star_rating	review_body
5.0	"For 2 weeks I was searching for umbrella stroller and I could not find the one with all important stuff for me.<br />I wanted:<br />- big canopy, which will cover even back of the seat from sun<br />- recline padded seat (not wood board cover by material like all umbrella strollers has, or just material between pipes)<br />- big basket under<br />- cup holder and tray for baby (there is even one cup holder for parent)<br />- easy to fold<br />- light weight<br />- straps over arms (my baby is climber)<br />- stable foot rest (not just piece of rubber)<br />And I found all of it in this stroller, only problem was that was not folding like umbrella stroller. But after checking regular umbrella strollers from Chicco or The first years Jet even Ignite I decided to risk and buy online Countours, because has great reviews and has everything what I want only folding was the issue. (I will fly for vacation and need stroller there)<br />When I saw the box in which the stroller came, I was excited, it was easy to put it together and now I'm in love. I'm so happy that I risk to order online even I knew the folding is not the way I wanted, but now is not a problem at all. It's small and will be ok to take in airplane.<br />About the tray for baby, some reviews says that it's to high, it could be for younger baby (under 1 year) my son is 15 months and it's just right for him. Also I'm glad there is no window in canopy like some umbrella stroller has because when the sun is above there is no cover for baby's head, this canopy it's easy to fold down and see what is baby doing. And last thing to write is, that it's not that short handle, I'm 5'7\\"" and it's just like another strollers.<br />I just love this stroller *****"
5.0	This potty is awesome- especially for boys. You need the built in splash guard and good size. My 3 year old loves it. I couldn't be happier and the price is great!
5.0	I had to split the words into groups so my little one could pick from a smaller pile-otherwise it was too many pieces to go through
5.0	I purchased this for my 8 month old ... A definite upgrade from her carseat/carrier combo ... We will get a long use out of this !!! Not to mention how cute it is !!!
5.0	Easy to put together, rings make them easy to hang onto.  Good price.
5.0	Great product - just what we needed for our daily walks in the city.  It fits the stroller great (we have a baby jogger mini and regular size too) and it keeps our 15 month old toddler nice and cozy.  It's machine washable, and adjustable so when we're ready we can lenghen it.  You can also zip open the hood and roll each side back, so it's nice to have that option.  We expect to use it for several winters.  Highly recommend this product.
5.0	I started cloth diapering my daughter when she was 16 months old and loved the switch. However after the first few weeks she developed a rash that I determined wash from the detergent I was using. I bought this based on the reviews it recieved and because I was told it is good for babies with sensitive skin. I have been using it for a few weeks and it is great. Her rash started clearing up after the first few washes and is now gone. This will be the only detergent I use from now on.
5.0	These trees are really nice so easy to put on, great instructions and minature sample had to buy two sets because i wanted 4 tress as they are not large- so far it has stayed up well looks great
5.0	Soft and thick and durable.  Handle the numerous washings kids sheets get well.  Really like this brand of sheets for both my toddler and soon to be baby girl.
5.0	I bought this for my daughter. She uses it on her son's stroller. She said of all the gifts, this is one of the best.  Very strong and will hold multiple items.
1.0	We have been trying different bottles, nipples, you name it with our now five month old to get him to take expressed milk. We forked over big bucks for this nipple, only to be disappointed. Because baby has to suck to milk out, you cannot even get a drop out to tempt them into sucking. Over priced, you bet. Over glorified, yep. Save your cash and try elsewhere.
5.0	i wish i had known about these with my first baby! i have flat nipples and my babies have a really hard time latching. these work wonders and really saved my breastfeeding relationship with baby#2! plus you get two for the price of one medela !!
1.0	Does not function. Poor quality. It can fall apart in first time use. Decided to return right after opening the package.
